"feature"	"metadata"	"value"	"coef"	"pval"	"qval"	"association"
"bac16SV4_L100_Nextseq_02898"	"read_depth"	"read_depth"	-0.000502349565566975	0.744992466406044	0.868203711697513	"abundance"
"bac16SV4_L100_Nextseq_04149"	"read_depth"	"read_depth"	-0.0119235692945077	0.74561258696593	0.868203711697513	"abundance"
"bac16SV4_L100_Nextseq_09747"	"read_depth"	"read_depth"	0.00245876141200926	0.743955684521012	0.868203711697513	"abundance"
"bac16SV4_L100_Nextseq_12817"	"read_depth"	"read_depth"	-0.00100198774529311	0.746876265106594	0.868203711697513	"abundance"
"bac16SV4_L100_Nextseq_00072"	"day"	"day"	-0.0104675441186111	0.74952226797763	0.86837410332147	"abundance"
"bac16SV4_L100_Nextseq_00184"	"read_depth"	"read_depth"	-0.00124498927484078	0.748997911904622	0.86837410332147	"abundance"
"bac16SV4_L100_Nextseq_02579"	"day"	"day"	-0.00484126794881979	0.748716251262814	0.86837410332147	"abundance"
"bac16SV4_L100_Nextseq_09920"	"read_depth"	"read_depth"	-0.00616780693694813	0.753580174144203	0.872275952489261	"abundance"
"bac16SV4_L100_Nextseq_03035"	"read_depth"	"read_depth"	0.00047818703856161	0.756424944831274	0.873968126386408	"abundance"
"bac16SV4_L100_Nextseq_13545"	"read_depth"	"read_depth"	0.00047818703856161	0.756424944831274	0.873968126386408	"abundance"
"bac16SV4_L100_Nextseq_12992"	"day"	"day"	-0.00180370368783524	0.758634325664884	0.87572035400951	"abundance"
"bac16SV4_L100_Nextseq_01639"	"day"	"day"	0.00458976316673984	0.760524161537597	0.877100857831681	"abundance"
"bac16SV4_L100_Nextseq_04713"	"read_depth"	"read_depth"	-0.00242499584337646	0.763362504190793	0.879571745940896	"abundance"
"bac16SV4_L100_Nextseq_00093"	"day"	"day"	0.0107324741483896	0.765285298613882	0.880984168896127	"abundance"
"bac16SV4_L100_Nextseq_00030"	"day"	"day"	-0.00952335582011557	0.767132833063224	0.881045724313886	"abundance"
"bac16SV4_L100_Nextseq_01742"	"read_depth"	"read_depth"	-0.000987875115388526	0.767390699440558	0.881045724313886	"abundance"
"bac16SV4_L100_Nextseq_02757"	"read_depth"	"read_depth"	-0.0147211593304136	0.76812688939391	0.881045724313886	"abundance"
"bac16SV4_L100_Nextseq_07905"	"read_depth"	"read_depth"	-0.0027973875356523	0.767495070977767	0.881045724313886	"abundance"
"bac16SV4_L100_Nextseq_03100"	"day"	"day"	-0.0020826524458282	0.769127350233386	0.881393445779692	"abundance"
"bac16SV4_L100_Nextseq_14819"	"read_depth"	"read_depth"	0.00202786186872936	0.769877884024185	0.881454388955227	"abundance"
"bac16SV4_L100_Nextseq_00394"	"read_depth"	"read_depth"	-0.00701771947002757	0.771439885777508	0.882154758712097	"abundance"
"bac16SV4_L100_Nextseq_03100"	"read_depth"	"read_depth"	-0.00221409188047801	0.771885413873085	0.882154758712097	"abundance"
"bac16SV4_L100_Nextseq_14581"	"day"	"day"	0.000439546183821834	0.775648484887892	0.88565463857118	"abundance"
"bac16SV4_L100_Nextseq_00115"	"read_depth"	"read_depth"	-0.00223373764672734	0.781926926438924	0.891213376933093	"abundance"
"bac16SV4_L100_Nextseq_04712"	"day"	"day"	0.001712221826172	0.781736929863746	0.891213376933093	"abundance"
"bac16SV4_L100_Nextseq_13313"	"read_depth"	"read_depth"	-0.00466771613803667	0.785799351790191	0.894820162759281	"abundance"
"bac16SV4_L100_Nextseq_00033"	"read_depth"	"read_depth"	0.031469921603483	0.788897265401609	0.895872532733581	"abundance"
"bac16SV4_L100_Nextseq_00578"	"day"	"day"	-0.00730661825155897	0.788074314303948	0.895872532733581	"abundance"
"bac16SV4_L100_Nextseq_05129"	"read_depth"	"read_depth"	0.000411365498167791	0.789558545462982	0.895872532733581	"abundance"
"bac16SV4_L100_Nextseq_06746"	"read_depth"	"read_depth"	-0.00727296150898954	0.78955853851322	0.895872532733581	"abundance"
"bac16SV4_L100_Nextseq_09910"	"read_depth"	"read_depth"	-0.000407140259184955	0.792002552282907	0.897839664650757	"abundance"
"bac16SV4_L100_Nextseq_14105"	"read_depth"	"read_depth"	0.0017589901948137	0.794197022850846	0.8995206423687	"abundance"
"bac16SV4_L100_Nextseq_02452"	"day"	"day"	-0.00233450553261492	0.796346989469841	0.901148249498548	"abundance"
"bac16SV4_L100_Nextseq_05189"	"read_depth"	"read_depth"	-0.00380427282185545	0.797310703437863	0.901431779199874	"abundance"
"bac16SV4_L100_Nextseq_02981"	"read_depth"	"read_depth"	-0.0131299116937484	0.799018333433816	0.901901296108434	"abundance"
"bac16SV4_L100_Nextseq_13575"	"read_depth"	"read_depth"	0.00163857264232598	0.799153047184688	0.901901296108434	"abundance"
"bac16SV4_L100_Nextseq_02095"	"read_depth"	"read_depth"	0.000387569807502369	0.801600605267812	0.903050949250013	"abundance"
"bac16SV4_L100_Nextseq_09747"	"day"	"day"	-0.00187888916788397	0.801273824786711	0.903050949250013	"abundance"
"bac16SV4_L100_Nextseq_00362"	"read_depth"	"read_depth"	0.000383461535124272	0.803583358144568	0.904478508187653	"abundance"
"bac16SV4_L100_Nextseq_02671"	"read_depth"	"read_depth"	0.00381555745543426	0.807075183920861	0.90760056270104	"abundance"
"bac16SV4_L100_Nextseq_01742"	"day"	"day"	0.000715631116634528	0.808358135884352	0.908188286453446	"abundance"
"bac16SV4_L100_Nextseq_02962"	"day"	"day"	-0.00142113056576414	0.812627335426303	0.908188286453446	"abundance"
"bac16SV4_L100_Nextseq_02964"	"read_depth"	"read_depth"	0.00467849642262207	0.811453766704759	0.908188286453446	"abundance"
"bac16SV4_L100_Nextseq_03376"	"read_depth"	"read_depth"	-0.00241762683524674	0.812015600636405	0.908188286453446	"abundance"
"bac16SV4_L100_Nextseq_05676"	"read_depth"	"read_depth"	0.000365946281981598	0.812471119048545	0.908188286453446	"abundance"
"bac16SV4_L100_Nextseq_06945"	"read_depth"	"read_depth"	-0.00222793211453737	0.810923244633493	0.908188286453446	"abundance"
"bac16SV4_L100_Nextseq_09658"	"read_depth"	"read_depth"	0.000365946319023672	0.812471100114147	0.908188286453446	"abundance"
"bac16SV4_L100_Nextseq_02776"	"read_depth"	"read_depth"	-0.0135875552055797	0.814581018743558	0.909567497961005	"abundance"
"bac16SV4_L100_Nextseq_02579"	"read_depth"	"read_depth"	-0.00375513471627661	0.81661341741073	0.910345552641326	"abundance"
"bac16SV4_L100_Nextseq_04845"	"read_depth"	"read_depth"	-0.00229971711675618	0.81671824105638	0.910345552641326	"abundance"
"bac16SV4_L100_Nextseq_03214"	"day"	"day"	0.000840105375336445	0.819003760321814	0.911285874160891	"abundance"
"bac16SV4_L100_Nextseq_06283"	"read_depth"	"read_depth"	0.00269439627803855	0.8186978947352	0.911285874160891	"abundance"
"bac16SV4_L100_Nextseq_00870"	"day"	"day"	0.00397965858541873	0.820562443385735	0.911694303383574	"abundance"
"bac16SV4_L100_Nextseq_12405"	"read_depth"	"read_depth"	0.000347887317415387	0.821534661039471	0.911694303383574	"abundance"
"bac16SV4_L100_Nextseq_12731"	"read_depth"	"read_depth"	0.000347887317415387	0.821534661039471	0.911694303383574	"abundance"
"bac16SV4_L100_Nextseq_00151"	"read_depth"	"read_depth"	0.00305533815387354	0.822752451901202	0.912244823862386	"abundance"
"bac16SV4_L100_Nextseq_00232"	"read_depth"	"read_depth"	-0.00730177439964112	0.824354129671621	0.913219649347002	"abundance"
"bac16SV4_L100_Nextseq_02612"	"day"	"day"	-0.00311044083218714	0.825943713602175	0.91417938178034	"abundance"
"bac16SV4_L100_Nextseq_00004"	"read_depth"	"read_depth"	-0.0421396594727711	0.833375965231392	0.914580505844485	"abundance"
"bac16SV4_L100_Nextseq_02879"	"read_depth"	"read_depth"	-0.00032023048614666	0.833541726824858	0.914580505844485	"abundance"
"bac16SV4_L100_Nextseq_02954"	"read_depth"	"read_depth"	-0.000320230486146049	0.833541726825126	0.914580505844485	"abundance"
"bac16SV4_L100_Nextseq_03520"	"read_depth"	"read_depth"	-0.000320230486161936	0.833541726816025	0.914580505844485	"abundance"
"bac16SV4_L100_Nextseq_03778"	"read_depth"	"read_depth"	-0.00934286205908422	0.828632939177392	0.914580505844485	"abundance"
"bac16SV4_L100_Nextseq_04378"	"read_depth"	"read_depth"	0.00192749320403224	0.832748608163512	0.914580505844485	"abundance"
"bac16SV4_L100_Nextseq_04947"	"read_depth"	"read_depth"	-0.000320230486149226	0.833541726823339	0.914580505844485	"abundance"
"bac16SV4_L100_Nextseq_05301"	"read_depth"	"read_depth"	-0.00749496443722565	0.829192118012468	0.914580505844485	"abundance"
"bac16SV4_L100_Nextseq_11005"	"read_depth"	"read_depth"	-0.000320230486194477	0.83354172679747	0.914580505844485	"abundance"
"bac16SV4_L100_Nextseq_13722"	"read_depth"	"read_depth"	-0.000320230486110211	0.833541726845606	0.914580505844485	"abundance"
"bac16SV4_L100_Nextseq_00047"	"read_depth"	"read_depth"	-0.00250055587175015	0.83561006129751	0.915260933691553	"abundance"
"bac16SV4_L100_Nextseq_07367"	"read_depth"	"read_depth"	0.000320482677002354	0.83530635492592	0.915260933691553	"abundance"
"bac16SV4_L100_Nextseq_00277"	"read_depth"	"read_depth"	-0.000317219906713148	0.837027664079736	0.916019885192023	"abundance"
"bac16SV4_L100_Nextseq_00621"	"read_depth"	"read_depth"	-0.00449202012265167	0.837859960581122	0.916137534753061	"abundance"
"bac16SV4_L100_Nextseq_00297"	"read_depth"	"read_depth"	-0.00558530848451427	0.838589795064876	0.916143043182371	"abundance"
"bac16SV4_L100_Nextseq_08818"	"read_depth"	"read_depth"	0.00318280536114737	0.840282422913227	0.917199466806838	"abundance"
"bac16SV4_L100_Nextseq_00069"	"read_depth"	"read_depth"	0.0184852984523135	0.843798732629056	0.920242966387512	"abundance"
"bac16SV4_L100_Nextseq_02366"	"read_depth"	"read_depth"	0.00306288019159825	0.845753327512782	0.921579487910479	"abundance"
"bac16SV4_L100_Nextseq_00030"	"read_depth"	"read_depth"	0.00665362716129942	0.850883863040243	0.926371406445191	"abundance"
"bac16SV4_L100_Nextseq_00111"	"read_depth"	"read_depth"	-0.0088633571547202	0.852618164195869	0.927460722498777	"abundance"
"bac16SV4_L100_Nextseq_03164"	"read_depth"	"read_depth"	-0.00943123441135401	0.854069647780591	0.928240786581829	"abundance"
"bac16SV4_L100_Nextseq_08116"	"read_depth"	"read_depth"	-0.00126832465502692	0.85541171245416	0.928900691187335	"abundance"
"bac16SV4_L100_Nextseq_00749"	"read_depth"	"read_depth"	-0.00230986439413654	0.857352952791635	0.93020955564689	"abundance"
"bac16SV4_L100_Nextseq_02872"	"read_depth"	"read_depth"	0.000267430536456978	0.862395460089822	0.930886303632396	"abundance"
"bac16SV4_L100_Nextseq_03072"	"read_depth"	"read_depth"	0.000267430537972352	0.862395459299689	0.930886303632396	"abundance"
"bac16SV4_L100_Nextseq_09209"	"read_depth"	"read_depth"	-0.00338978760592995	0.860084811843017	0.930886303632396	"abundance"
"bac16SV4_L100_Nextseq_09529"	"read_depth"	"read_depth"	0.000267430536590488	0.862395460016646	0.930886303632396	"abundance"
"bac16SV4_L100_Nextseq_11956"	"read_depth"	"read_depth"	0.000267430538130355	0.862395459214607	0.930886303632396	"abundance"
"bac16SV4_L100_Nextseq_13822"	"day"	"day"	0.00105936113954283	0.861647163941524	0.930886303632396	"abundance"
"bac16SV4_L100_Nextseq_00836"	"read_depth"	"read_depth"	0.00237372323322342	0.865406105263463	0.933339007724418	"abundance"
"bac16SV4_L100_Nextseq_00067"	"read_depth"	"read_depth"	0.0109566190119607	0.868727466283903	0.935352118494204	"abundance"
"bac16SV4_L100_Nextseq_00950"	"read_depth"	"read_depth"	-0.00136876145017736	0.86875267967737	0.935352118494204	"abundance"
"bac16SV4_L100_Nextseq_03625"	"read_depth"	"read_depth"	0.00777797041988268	0.870511258916314	0.936447856400188	"abundance"
"bac16SV4_L100_Nextseq_00265"	"read_depth"	"read_depth"	-0.000245363265509233	0.873625118158317	0.938998426319824	"abundance"
"bac16SV4_L100_Nextseq_00591"	"read_depth"	"read_depth"	0.00645947256380713	0.878441025613045	0.939914748563338	"abundance"
"bac16SV4_L100_Nextseq_00787"	"read_depth"	"read_depth"	0.00261616783021661	0.876567139744236	0.939914748563338	"abundance"
"bac16SV4_L100_Nextseq_02449"	"read_depth"	"read_depth"	-0.000231879463610861	0.878939266368265	0.939914748563338	"abundance"
"bac16SV4_L100_Nextseq_03500"	"read_depth"	"read_depth"	-0.00023187946369831	0.878939266454534	0.939914748563338	"abundance"
"bac16SV4_L100_Nextseq_03784"	"read_depth"	"read_depth"	-0.000231879463699178	0.878939266457172	0.939914748563338	"abundance"
"bac16SV4_L100_Nextseq_12956"	"read_depth"	"read_depth"	-0.000231879463698149	0.878939266456448	0.939914748563338	"abundance"
"bac16SV4_L100_Nextseq_00272"	"read_depth"	"read_depth"	0.00064684301876413	0.881511889740384	0.941869001379413	"abundance"
"bac16SV4_L100_Nextseq_00005"	"read_depth"	"read_depth"	-0.020530354442042	0.903708911740236	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_00026"	"read_depth"	"read_depth"	-0.00025214116289201	0.912544340046075	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_00041"	"read_depth"	"read_depth"	-0.0133610974956369	0.914383931304016	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_00055"	"read_depth"	"read_depth"	0.000191990412465013	0.900948099964849	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_00201"	"day"	"day"	-0.000212126586247245	0.890649678602526	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_00216"	"read_depth"	"read_depth"	0.000191990412463416	0.90094809997477	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_00257"	"day"	"day"	0.00148230280816533	0.90528654586532	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_00305"	"read_depth"	"read_depth"	-0.000978669309207466	0.897214758004827	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_00332"	"read_depth"	"read_depth"	-0.00292071285677912	0.913753933419182	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_00493"	"read_depth"	"read_depth"	0.000191990412472044	0.900948099957071	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_00528"	"read_depth"	"read_depth"	0.00219007480628686	0.89263732888097	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_00759"	"day"	"day"	0.00230642026805006	0.910959240227493	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_00912"	"day"	"day"	0.00170513568632574	0.911566217183622	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_01141"	"read_depth"	"read_depth"	0.000854198280780832	0.914790199827245	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_01214"	"read_depth"	"read_depth"	0.000191990412458405	0.900948099975287	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_02605"	"day"	"day"	-0.00144348192926862	0.912630072282803	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_02992"	"read_depth"	"read_depth"	0.000604486222665223	0.908951438619543	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_03058"	"read_depth"	"read_depth"	0.00340387349797883	0.891629554703663	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_03298"	"day"	"day"	-0.00171281736904903	0.902273116468826	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_03298"	"read_depth"	"read_depth"	-0.00187660769269099	0.899699416781358	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_03840"	"read_depth"	"read_depth"	0.00165673190997267	0.897103547753389	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_05350"	"read_depth"	"read_depth"	0.000209715615335694	0.891931825085993	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_07853"	"read_depth"	"read_depth"	-0.00369686319478049	0.910298580824537	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_08712"	"read_depth"	"read_depth"	0.00121712105861098	0.895277560039759	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_08898"	"read_depth"	"read_depth"	0.000956117115725272	0.905889098041214	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_08970"	"read_depth"	"read_depth"	-0.000911196629961557	0.910256262489087	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_09464"	"read_depth"	"read_depth"	-0.0025643153826106	0.913392044301996	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_10391"	"read_depth"	"read_depth"	-0.00182749895160138	0.905524055878521	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_10494"	"read_depth"	"read_depth"	0.00164606063957455	0.908904216784794	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_10607"	"read_depth"	"read_depth"	-0.000191804815892454	0.90100793823875	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_11225"	"read_depth"	"read_depth"	0.000428795455163744	0.897440947413649	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_12473"	"read_depth"	"read_depth"	0.0013072329668501	0.907656693158905	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_13500"	"read_depth"	"read_depth"	0.0011015821349076	0.911933307475737	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_13575"	"day"	"day"	0.000885878747529323	0.890584351861922	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_14463"	"read_depth"	"read_depth"	-0.000165202266161157	0.914769719813255	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_15022"	"read_depth"	"read_depth"	-0.00181044131584877	0.895949599979434	0.948560141576405	"abundance"
"bac16SV4_L100_Nextseq_04713"	"day"	"day"	-0.000751856742924878	0.916441432117375	0.94949341819374	"abundance"
"bac16SV4_L100_Nextseq_00142"	"day"	"day"	0.00260468019316703	0.917335863870667	0.949528957154664	"abundance"
"bac16SV4_L100_Nextseq_05288"	"read_depth"	"read_depth"	0.000159004425719985	0.917978153198575	0.949528957154664	"abundance"
"bac16SV4_L100_Nextseq_00326"	"read_depth"	"read_depth"	-0.000907295288206624	0.918955396307009	0.949762568219182	"abundance"
"bac16SV4_L100_Nextseq_13769"	"day"	"day"	-0.000747730780129721	0.920883189680506	0.95097741156549	"abundance"
"bac16SV4_L100_Nextseq_02802"	"read_depth"	"read_depth"	-0.000975555553044793	0.926916922156808	0.95642693029078	"abundance"
"bac16SV4_L100_Nextseq_06247"	"day"	"day"	-0.00136547074592204	0.929303858456417	0.958107730088835	"abundance"
"bac16SV4_L100_Nextseq_00108"	"read_depth"	"read_depth"	-0.00357205000175431	0.932244715054373	0.960356413878343	"abundance"
"bac16SV4_L100_Nextseq_02677"	"day"	"day"	-0.000495397254258755	0.933632696174239	0.961003035801497	"abundance"
"bac16SV4_L100_Nextseq_00224"	"read_depth"	"read_depth"	-0.00288613775473106	0.937703296267475	0.964407621222203	"abundance"
"bac16SV4_L100_Nextseq_04282"	"read_depth"	"read_depth"	-0.00251561131591342	0.939100594978197	0.965059473213367	"abundance"
"bac16SV4_L100_Nextseq_11859"	"day"	"day"	-0.000480714292174682	0.941716448097367	0.966961486917199	"abundance"
"bac16SV4_L100_Nextseq_00022"	"read_depth"	"read_depth"	0.00475857302597132	0.942981104398165	0.967474120096818	"abundance"
"bac16SV4_L100_Nextseq_00578"	"read_depth"	"read_depth"	0.00169526066206596	0.950267664772887	0.974159228120786	"abundance"
"bac16SV4_L100_Nextseq_00272"	"day"	"day"	0.000222849377329284	0.955305078188927	0.976562691412533	"abundance"
"bac16SV4_L100_Nextseq_00281"	"read_depth"	"read_depth"	0.000418566840825864	0.954028456820764	0.976562691412533	"abundance"
"bac16SV4_L100_Nextseq_00330"	"read_depth"	"read_depth"	-0.000854403411305717	0.955702570630778	0.976562691412533	"abundance"
"bac16SV4_L100_Nextseq_00400"	"day"	"day"	-0.00170757033349226	0.954508910724187	0.976562691412533	"abundance"
"bac16SV4_L100_Nextseq_00194"	"read_depth"	"read_depth"	0.000371780297165785	0.958260897552457	0.978385924480053	"abundance"
"bac16SV4_L100_Nextseq_00868"	"read_depth"	"read_depth"	-7.09151236660858e-05	0.963307051083398	0.981801813131612	"abundance"
"bac16SV4_L100_Nextseq_10645"	"read_depth"	"read_depth"	-0.000656450187817139	0.962702362592485	0.981801813131612	"abundance"
"bac16SV4_L100_Nextseq_13043"	"read_depth"	"read_depth"	-0.000299227004770259	0.963936748493932	0.981801813131612	"abundance"
"bac16SV4_L100_Nextseq_00525"	"read_depth"	"read_depth"	0.000157279264880544	0.967518460305183	0.98228380226968	"abundance"
"bac16SV4_L100_Nextseq_00539"	"day"	"day"	-0.00102146737554398	0.966899968934038	0.98228380226968	"abundance"
"bac16SV4_L100_Nextseq_02652"	"read_depth"	"read_depth"	0.000225221959800688	0.966425314090148	0.98228380226968	"abundance"
"bac16SV4_L100_Nextseq_03364"	"read_depth"	"read_depth"	-0.00021103335234205	0.966380698946562	0.98228380226968	"abundance"
"bac16SV4_L100_Nextseq_00461"	"day"	"day"	-0.000993968277283017	0.968325685730981	0.982314339296918	"abundance"
"bac16SV4_L100_Nextseq_00048"	"read_depth"	"read_depth"	-0.00211713215447015	0.970956015735365	0.984192785797515	"abundance"
"bac16SV4_L100_Nextseq_00419"	"read_depth"	"read_depth"	0.000722840856955335	0.973969918124997	0.985247990026591	"abundance"
"bac16SV4_L100_Nextseq_04845"	"day"	"day"	-0.0003047876918939	0.975494868234054	0.985247990026591	"abundance"
"bac16SV4_L100_Nextseq_11118"	"read_depth"	"read_depth"	0.000139825874317448	0.97589436986811	0.985247990026591	"abundance"
"bac16SV4_L100_Nextseq_12725"	"read_depth"	"read_depth"	0.000816768309161582	0.975407127039853	0.985247990026591	"abundance"
"bac16SV4_L100_Nextseq_14514"	"read_depth"	"read_depth"	0.00016472521197359	0.975810138437214	0.985247990026591	"abundance"
"bac16SV4_L100_Nextseq_13639"	"read_depth"	"read_depth"	0.00036585535845636	0.980372114104098	0.988978732823289	"abundance"
"bac16SV4_L100_Nextseq_00204"	"read_depth"	"read_depth"	-0.000811350240218138	0.985331883397277	0.992959424027785	"abundance"
"bac16SV4_L100_Nextseq_00242"	"read_depth"	"read_depth"	0.000441422632087191	0.985889301546575	0.992959424027785	"abundance"
"bac16SV4_L100_Nextseq_03642"	"day"	"day"	-0.000200771897426378	0.986848171407533	0.993133828550256	"abundance"
"bac16SV4_L100_Nextseq_03070"	"read_depth"	"read_depth"	-2.04860585183356e-05	0.989400949376507	0.994910739866272	"abundance"
"bac16SV4_L100_Nextseq_04712"	"read_depth"	"read_depth"	-6.11260529453628e-05	0.992959734151214	0.997695631134447	"abundance"
"bac16SV4_L100_Nextseq_00150"	"read_depth"	"read_depth"	-1.54082201567923e-05	0.998558002408546	0.998558002408546	"abundance"
"bac16SV4_L100_Nextseq_00210"	"read_depth"	"read_depth"	0.00017814276492792	0.99480369905253	0.998558002408546	"abundance"
"bac16SV4_L100_Nextseq_00307"	"read_depth"	"read_depth"	1.92117088606961e-05	0.998345441366817	0.998558002408546	"abundance"
"bac16SV4_L100_Nextseq_02424"	"read_depth"	"read_depth"	2.80930939185695e-05	0.998017449528864	0.998558002408546	"abundance"
"bac16SV4_L100_Nextseq_02779"	"read_depth"	"read_depth"	2.82104029078334e-05	0.998450793927667	0.998558002408546	"abundance"
"bac16SV4_L100_Nextseq_08455"	"read_depth"	"read_depth"	-5.92591707760342e-05	0.997046404111102	0.998558002408546	"abundance"
